*********************THIS FILE CONTAINS RAW DATA********************
Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 11.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
ZION-DW,49-053-0130,MST,113.1506,37.1983,1213,Zion National Park - Dalton's Wash

Part II - Data
ABBR,PAR,DATE,HOUR_0,HOUR_1,HOUR_2,HOUR_3,HOUR_4,HOUR_5,HOUR_6,HOUR_7,HOUR_8,HOUR_9,HOUR_10,HOUR_11,HOUR_12,HOUR_13,HOUR_14,HOUR_15,HOUR_16,HOUR_17,HOUR_18,HOUR_19,HOUR_20,HOUR_21,HOUR_22,HOUR_23,
ZION-DW,STP_DEGC,9/7/2013 12:00:00 AM,24,25,24,24,24,24,25,25,24,24,24,24,24,23,23,22,22,23,23,24,24,24,24,24,
ZION-DW,STP_DEGC,9/8/2013 12:00:00 AM,23,23,23,23,23,23,23,23,23,23,24,25,24,24,24,24,24,24,24,25,25,25,24,24,
ZION-DW,STP_DEGC,9/9/2013 12:00:00 AM,24,23,23,23,23,23,23,23,25,24,24,24,24,24,23,24,24,24,23,23,23,22,22,22,
ZION-DW,STP_DEGC,9/10/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,23,24,24,24,24,24,23,22,22,23,23,23,22,22,22,
ZION-DW,STP_DEGC,9/11/2013 12:00:00 AM,22,22,22,22,22,22,22,22,22,22,22,22,23,23,24,24,24,24,24,23,23,23,22,22,
ZION-DW,STP_DEGC,9/12/2013 12:00:00 AM,22,22,22,22,22,22,22,22,23,24,24,24,24,23,22,22,21,21,22,23,23,23,22,22,
ZION-DW,STP_DEGC,9/13/2013 12:00:00 AM,22,22,21,21,22,21,21,22,24,24,24,24,24,23,23,22,22,22,23,23,24,24,24,24,
ZION-DW,STP_DEGC,9/14/2013 12:00:00 AM,24,23,23,22,22,21,21,23,24,24,24,24,24,23,23,23,23,22,22,22,22,22,22,22,
ZION-DW,STP_DEGC,9/15/2013 12:00:00 AM,21,22,21,21,21,21,21,22,24,24,24,24,24,23,22,22,22,21,22,23,24,24,24,24,
ZION-DW,STP_DEGC,9/16/2013 12:00:00 AM,24,24,23,23,23,23,22,23,24,24,24,24,24,23,22,22,22,21,22,23,23,24,24,24,
ZION-DW,STP_DEGC,9/17/2013 12:00:00 AM,24,24,24,24,24,24,24,24,24,23,25,23,23,23,22,22,22,22,22,23,23,24,24,24,
ZION-DW,STP_DEGC,9/18/2013 12:00:00 AM,24,24,24,24,23,22,22,23,24,24,24,24,24,23,22,22,22,22,22,23,23,24,24,24,
ZION-DW,STP_DEGC,9/19/2013 12:00:00 AM,24,23,23,22,22,21,21,22,-999,-999,24,24,24,23,22,22,21,21,22,23,23,24,23,23,
ZION-DW,STP_DEGC,9/20/2013 12:00:00 AM,23,22,22,21,21,21,21,22,24,24,24,24,23,23,22,21,21,22,22,22,23,23,22,22,
ZION-DW,STP_DEGC,9/21/2013 12:00:00 AM,22,21,21,21,20,20,20,21,23,24,24,24,23,23,22,22,22,22,22,23,23,24,24,24,
ZION-DW,STP_DEGC,9/22/2013 12:00:00 AM,24,24,23,23,23,22,22,22,24,24,24,24,24,23,23,23,23,22,22,21,20,20,20,20,
ZION-DW,STP_DEGC,9/23/2013 12:00:00 AM,20,20,19,19,19,19,18,20,22,24,24,24,24,23,22,22,21,21,21,22,21,21,21,20,
ZION-DW,STP_DEGC,9/24/2013 12:00:00 AM,20,20,20,19,19,19,19,20,22,23,24,24,24,23,22,22,22,22,22,23,23,22,22,22,
ZION-DW,STP_DEGC,9/25/2013 12:00:00 AM,22,22,22,22,22,22,22,22,24,24,24,24,23,23,22,22,22,22,22,23,24,24,24,23,
ZION-DW,STP_DEGC,9/26/2013 12:00:00 AM,23,22,21,21,20,20,20,21,24,25,24,24,24,23,23,22,22,22,21,20,20,20,19,19,
ZION-DW,STP_DEGC,9/27/2013 12:00:00 AM,19,19,18,18,18,18,18,19,22,25,25,24,24,24,23,22,22,22,22,20,20,20,19,19,
ZION-DW,STP_DEGC,9/28/2013 12:00:00 AM,19,18,18,18,18,18,18,19,21,23,24,24,24,23,22,22,21,21,21,21,20,20,20,20,
ZION-DW,STP_DEGC,9/29/2013 12:00:00 AM,19,19,19,18,18,18,18,19,21,23,24,24,24,23,23,22,22,22,22,22,21,20,20,20,
ZION-DW,STP_DEGC,9/30/2013 12:00:00 AM,20,19,19,19,19,19,18,19,20,22,24,24,24,23,23,22,22,22,22,22,21,21,20,20,
ZION-DW,STP_DEGC,10/1/2013 12:00:00 AM,20,20,19,19,19,19,19,20,22,24,24,24,24,23,22,22,22,22,22,22,22,21,21,21,
ZION-DW,STP_DEGC,10/2/2013 12:00:00 AM,20,20,20,20,19,19,19,20,22,24,24,24,24,23,23,22,22,22,22,23,23,23,22,22,
ZION-DW,STP_DEGC,10/3/2013 12:00:00 AM,21,21,20,20,20,20,20,20,23,24,24,24,24,23,22,23,23,22,21,20,20,20,19,19,
ZION-DW,STP_DEGC,10/4/2013 12:00:00 AM,19,19,19,18,18,18,18,19,22,24,24,24,24,23,23,22,22,21,21,20,19,19,19,19,
ZION-DW,STP_DEGC,10/5/2013 12:00:00 AM,18,18,18,18,17,17,17,18,20,23,24,24,24,24,23,22,22,22,21,21,20,20,20,20,
ZION-DW,STP_DEGC,10/6/2013 12:00:00 AM,19,19,19,18,18,18,17,18,21,24,24,24,24,24,22,22,22,22,22,21,20,20,20,20,
ZION-DW,STP_DEGC,10/7/2013 12:00:00 AM,20,20,20,20,19,19,19,20,22,24,24,24,23,23,22,22,22,22,22,23,22,22,21,21,
ZION-DW,STP_DEGC,10/8/2013 12:00:00 AM,20,20,19,19,19,19,18,19,20,23,24,24,24,23,23,22,22,22,22,22,21,21,20,20,
ZION-DW,STP_DEGC,10/9/2013 12:00:00 AM,20,20,21,20,20,20,20,20,22,22,23,24,24,24,24,24,23,21,21,20,20,19,19,18,
ZION-DW,STP_DEGC,10/10/2013 12:00:00 AM,18,18,18,18,18,18,18,18,18,18,18,20,21,21,21,21,21,20,20,19,19,19,19,19,
ZION-DW,STP_DEGC,10/11/2013 12:00:00 AM,19,19,19,19,18,18,18,19,21,24,25,25,24,24,23,22,22,22,21,20,20,19,19,19,
ZION-DW,STP_DEGC,10/12/2013 12:00:00 AM,18,18,18,18,18,18,18,18,20,23,25,24,24,23,22,22,22,22,21,20,20,20,20,19,
ZION-DW,STP_DEGC,10/13/2013 12:00:00 AM,19,19,19,18,18,18,18,19,21,23,24,24,24,24,23,23,23,22,22,20,20,19,19,19,
ZION-DW,STP_DEGC,10/14/2013 12:00:00 AM,19,19,19,18,18,18,18,18,20,23,25,24,24,23,23,22,22,22,21,20,20,20,19,19,
ZION-DW,STP_DEGC,10/15/2013 12:00:00 AM,19,18,19,18,18,18,18,18,19,23,26,28,28,28,27,26,26,24,23,23,22,22,22,22,
ZION-DW,STP_DEGC,10/16/2013 12:00:00 AM,22,21,22,21,21,20,20,21,23,25,27,29,28,28,27,26,26,26,24,23,22,22,22,21,
ZION-DW,STP_DEGC,10/17/2013 12:00:00 AM,21,21,21,20,20,20,20,20,22,24,26,28,29,28,27,26,26,26,24,23,23,22,22,22,
ZION-DW,STP_DEGC,10/18/2013 12:00:00 AM,21,21,21,21,21,21,20,21,23,25,27,29,28,28,27,26,26,26,24,24,23,23,22,22,
ZION-DW,STP_DEGC,10/19/2013 12:00:00 AM,22,21,21,21,21,20,20,21,23,25,27,29,28,28,27,26,26,26,24,24,23,23,22,22,
ZION-DW,STP_DEGC,10/20/2013 12:00:00 AM,22,21,21,21,20,20,20,21,22,25,27,29,28,28,27,26,26,26,24,24,23,23,22,22,
ZION-DW,STP_DEGC,10/21/2013 12:00:00 AM,22,22,22,21,21,21,21,21,23,26,28,29,28,28,27,26,26,26,25,24,24,23,23,22,
ZION-DW,STP_DEGC,10/22/2013 12:00:00 AM,22,22,22,22,21,21,21,21,22,25,27,29,28,28,27,26,26,26,25,24,24,23,23,22,
ZION-DW,STP_DEGC,10/23/2013 12:00:00 AM,22,22,22,22,22,21,21,22,24,26,28,29,28,28,27,27,27,27,25,25,24,24,24,23,
ZION-DW,STP_DEGC,10/24/2013 12:00:00 AM,23,23,23,22,22,22,22,22,24,25,27,28,28,27,27,26,27,26,25,24,24,24,24,24,
ZION-DW,STP_DEGC,10/25/2013 12:00:00 AM,24,23,23,23,23,22,22,22,24,27,29,28,28,28,27,26,26,26,25,24,24,24,24,23,
ZION-DW,STP_DEGC,10/26/2013 12:00:00 AM,23,22,22,22,21,21,21,21,23,25,27,29,28,28,27,26,26,26,25,24,24,23,23,22,
ZION-DW,STP_DEGC,10/27/2013 12:00:00 AM,22,22,22,22,22,21,21,21,23,24,27,29,28,27,27,26,26,26,25,24,24,24,24,24,
ZION-DW,STP_DEGC,10/28/2013 12:00:00 AM,24,24,24,24,23,23,23,23,24,25,25,25,25,25,24,23,23,22,22,22,22,21,21,21,
ZION-DW,STP_DEGC,10/29/2013 12:00:00 AM,21,21,21,21,20,20,20,20,20,20,22,22,22,23,23,23,23,23,23,23,23,23,23,23,
ZION-DW,STP_DEGC,10/30/2013 12:00:00 AM,23,23,23,23,23,23,23,23,23,23,24,26,25,24,24,24,23,23,23,23,23,23,23,23,
ZION-DW,STP_DEGC,10/31/2013 12:00:00 AM,23,23,23,23,23,22,22,23,24,25,26,27,28,28,27,26,25,24,24,24,24,23,23,23,
ZION-DW,STP_DEGC,11/1/2013 12:00:00 AM,23,23,23,22,22,22,22,23,24,25,26,27,28,26,26,26,26,25,24,24,23,23,23,23,
ZION-DW,STP_DEGC,11/2/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,25,26,27,27,26,26,26,26,25,24,24,24,24,23,23,
ZION-DW,STP_DEGC,11/3/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,25,27,28,28,27,26,26,26,24,24,24,23,23,23,23,
ZION-DW,STP_DEGC,11/4/2013 12:00:00 AM,23,23,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,
ZION-DW,STP_DEGC,11/5/2013 12:00:00 AM,22,22,22,22,22,22,22,22,23,24,24,25,25,25,25,24,23,23,23,23,23,23,23,23,
ZION-DW,STP_DEGC,11/6/2013 12:00:00 AM,22,22,22,22,22,22,22,22,23,24,25,26,26,27,27,26,25,24,24,23,23,23,23,23,
ZION-DW,STP_DEGC,11/7/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,25,25,25,26,27,26,26,26,24,24,24,24,24,23,23,
ZION-DW,STP_DEGC,11/8/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,24,26,27,27,26,26,26,26,25,24,24,24,23,23,23,
ZION-DW,STP_DEGC,11/9/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,24,26,27,27,26,26,26,26,25,24,24,24,23,23,23,
ZION-DW,STP_DEGC,11/10/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,25,26,28,27,26,26,26,26,25,24,24,24,24,23,23,
ZION-DW,STP_DEGC,11/11/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,25,26,28,27,27,26,26,26,25,24,24,24,24,24,24,
ZION-DW,STP_DEGC,11/12/2013 12:00:00 AM,23,23,23,23,23,23,23,23,24,23,23,24,23,23,23,23,24,23,23,22,22,21,22,22,
ZION-DW,STP_DEGC,11/13/2013 12:00:00 AM,21,21,21,21,21,21,21,21,22,23,24,24,24,23,23,22,23,23,22,21,21,21,21,21,
ZION-DW,STP_DEGC,11/14/2013 12:00:00 AM,21,21,21,20,21,20,20,20,21,22,23,25,24,23,23,23,22,22,21,21,21,21,21,20,
ZION-DW,STP_DEGC,11/15/2013 12:00:00 AM,20,20,20,20,20,20,20,20,21,22,23,24,24,24,23,23,23,22,21,21,21,21,21,21,
ZION-DW,STP_DEGC,11/16/2013 12:00:00 AM,20,20,20,20,20,20,20,20,20,20,22,22,22,21,22,22,22,21,21,21,21,21,21,21,
ZION-DW,STP_DEGC,11/17/2013 12:00:00 AM,20,21,21,20,20,21,21,21,21,23,24,25,24,24,23,23,23,22,21,21,21,21,20,20,
ZION-DW,STP_DEGC,11/18/2013 12:00:00 AM,20,20,20,20,20,20,20,20,21,22,23,25,24,23,23,23,23,22,21,21,21,21,21,21,
ZION-DW,STP_DEGC,11/19/2013 12:00:00 AM,21,20,20,20,20,20,20,20,20,21,20,21,24,25,24,25,24,23,22,21,20,20,20,19,
ZION-DW,STP_DEGC,11/20/2013 12:00:00 AM,19,19,19,19,19,19,19,19,19,20,20,20,20,21,21,22,21,21,20,20,20,20,20,20,
ZION-DW,STP_DEGC,11/21/2013 12:00:00 AM,20,20,21,20,20,20,20,20,20,20,20,20,21,22,21,21,21,20,20,20,19,19,19,19,
ZION-DW,STP_DEGC,11/22/2013 12:00:00 AM,19,19,20,19,19,18,19,19,19,19,19,19,19,-999,18,18,19,19,19,18,18,19,19,19,
ZION-DW,STP_DEGC,11/23/2013 12:00:00 AM,18,18,20,19,19,19,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,
ZION-DW,STP_DEGC,11/24/2013 12:00:00 AM,18,19,19,19,19,18,18,18,19,19,20,21,23,23,23,22,21,20,20,19,19,19,19,18,
ZION-DW,STP_DEGC,11/25/2013 12:00:00 AM,18,18,19,18,18,18,18,17,19,21,22,24,25,26,24,24,23,22,20,20,20,19,19,19,
ZION-DW,STP_DEGC,11/26/2013 12:00:00 AM,18,18,19,18,18,18,18,18,19,21,20,24,25,25,26,25,24,22,21,21,20,20,20,20,
ZION-DW,STP_DEGC,11/27/2013 12:00:00 AM,19,20,20,19,19,19,19,19,19,20,21,22,22,23,23,23,22,21,21,21,20,20,20,20,
ZION-DW,STP_DEGC,11/28/2013 12:00:00 AM,19,20,20,19,19,19,19,19,20,21,22,23,23,23,24,24,23,22,21,20,20,19,19,19,
ZION-DW,STP_DEGC,11/29/2013 12:00:00 AM,19,19,20,19,19,18,18,18,19,22,24,25,25,26,26,25,25,22,21,21,20,20,19,19,
ZION-DW,STP_DEGC,11/30/2013 12:00:00 AM,19,19,20,19,18,18,18,18,19,22,24,25,26,26,25,25,24,22,21,20,20,19,19,19,
ZION-DW,STP_DEGC,12/1/2013 12:00:00 AM,19,18,19,18,18,18,18,18,19,21,23,24,25,25,25,24,23,21,20,20,19,19,19,19,
ZION-DW,STP_DEGC,12/2/2013 12:00:00 AM,18,19,19,18,18,18,18,18,19,21,23,24,26,26,24,23,24,22,21,20,20,20,20,20,
ZION-DW,STP_DEGC,12/3/2013 12:00:00 AM,19,19,20,19,19,19,19,19,20,22,20,21,22,23,23,22,22,21,21,21,20,20,18,18,
ZION-DW,STP_DEGC,12/4/2013 12:00:00 AM,18,18,19,18,18,18,18,17,18,20,21,21,21,21,20,19,18,18,17,17,17,17,16,16,
ZION-DW,STP_DEGC,12/5/2013 12:00:00 AM,16,16,18,16,16,16,16,16,17,19,21,22,22,21,20,19,19,18,17,17,17,17,16,16,
ZION-DW,STP_DEGC,12/6/2013 12:00:00 AM,16,16,17,16,16,16,16,15,16,18,21,24,26,26,25,24,23,22,22,22,21,21,21,21,
ZION-DW,STP_DEGC,12/7/2013 12:00:00 AM,21,21,22,22,21,21,21,21,21,21,21,21,21,21,-999,21,21,21,21,21,21,21,21,21,
ZION-DW,STP_DEGC,12/8/2013 12:00:00 AM,21,21,22,21,21,20,20,20,20,22,22,24,24,24,23,22,22,21,20,20,19,19,19,19,
ZION-DW,STP_DEGC,12/9/2013 12:00:00 AM,18,18,19,18,18,18,18,18,18,20,22,23,24,24,23,22,22,20,20,20,20,19,19,19,
ZION-DW,STP_DEGC,12/10/2013 12:00:00 AM,19,19,20,19,19,19,19,18,19,21,23,25,26,25,24,23,22,21,21,20,20,20,20,20,
ZION-DW,STP_DEGC,12/11/2013 12:00:00 AM,19,19,20,20,20,20,20,19,20,23,25,26,27,26,26,25,25,25,25,24,25,25,25,25,
ZION-DW,STP_DEGC,12/12/2013 12:00:00 AM,25,25,25,25,25,25,25,25,26,26,27,28,27,27,26,26,25,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,12/13/2013 12:00:00 AM,25,24,24,24,25,24,24,25,24,25,26,27,28,27,27,26,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,12/14/2013 12:00:00 AM,25,25,25,25,24,24,24,25,25,26,27,27,28,27,27,26,26,26,26,25,25,25,25,25,
ZION-DW,STP_DEGC,12/15/2013 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,28,28,29,28,27,27,26,26,26,26,26,25,25,25,
ZION-DW,STP_DEGC,12/16/2013 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,27,28,28,28,27,27,26,26,26,26,26,26,26,25,
ZION-DW,STP_DEGC,12/17/2013 12:00:00 AM,26,25,25,25,25,25,25,25,26,27,28,28,28,28,28,27,27,26,26,26,26,26,26,26,
ZION-DW,STP_DEGC,12/18/2013 12:00:00 AM,26,26,25,26,25,25,25,25,25,26,26,26,27,27,27,27,27,26,26,26,26,26,26,26,
ZION-DW,STP_DEGC,12/19/2013 12:00:00 AM,26,26,26,26,25,26,26,26,26,26,26,26,26,27,27,27,27,27,26,26,26,26,26,26,
ZION-DW,STP_DEGC,12/20/2013 12:00:00 AM,26,26,26,25,25,25,25,26,26,27,28,28,28,28,27,26,25,25,25,26,25,26,26,26,
ZION-DW,STP_DEGC,12/21/2013 12:00:00 AM,26,26,25,26,26,26,25,26,26,27,28,28,28,28,27,26,26,26,26,26,26,26,26,26,
ZION-DW,STP_DEGC,12/22/2013 12:00:00 AM,26,26,26,25,26,25,25,25,26,26,27,28,28,28,27,27,26,26,26,26,26,26,25,25,
ZION-DW,STP_DEGC,12/23/2013 12:00:00 AM,25,25,25,25,25,25,25,25,25,22,26,27,28,28,27,27,26,26,26,26,26,26,25,25,
ZION-DW,STP_DEGC,12/24/2013 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,27,28,28,28,28,27,26,26,26,26,26,26,26,26,
ZION-DW,STP_DEGC,12/25/2013 12:00:00 AM,26,25,26,25,25,25,25,25,25,26,27,28,28,28,27,27,26,26,26,26,26,26,26,25,
ZION-DW,STP_DEGC,12/26/2013 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,27,28,28,28,27,27,26,26,26,26,26,25,26,25,
ZION-DW,STP_DEGC,12/27/2013 12:00:00 AM,26,25,26,25,25,25,25,25,26,27,28,28,29,28,28,27,27,26,26,26,26,26,26,26,
ZION-DW,STP_DEGC,12/28/2013 12:00:00 AM,25,26,25,25,26,25,25,25,26,26,26,26,26,27,27,27,26,26,26,26,26,26,26,26,
ZION-DW,STP_DEGC,12/29/2013 12:00:00 AM,26,25,26,26,26,25,26,25,26,26,27,28,28,28,27,27,26,26,26,26,26,26,25,25,
ZION-DW,STP_DEGC,12/30/2013 12:00:00 AM,25,25,25,25,25,25,25,25,26,27,27,28,28,28,28,27,26,26,26,26,26,26,26,25,
ZION-DW,STP_DEGC,12/31/2013 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,27,28,27,27,27,26,26,25,25,25,25,25,25,24,
ZION-DW,STP_DEGC,1/1/2014 12:00:00 AM,24,25,24,24,24,24,24,24,24,25,26,27,28,28,28,26,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/2/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,26,27,27,28,29,28,26,26,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/3/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,26,27,28,27,27,26,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/4/2014 12:00:00 AM,24,24,25,24,24,24,24,24,25,26,27,27,26,26,25,25,24,24,24,24,24,24,24,24,
ZION-DW,STP_DEGC,1/5/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,26,26,27,27,26,26,25,25,25,25,25,24,24,24,
ZION-DW,STP_DEGC,1/6/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,26,27,27,28,27,26,25,25,25,25,25,24,24,24,
ZION-DW,STP_DEGC,1/7/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,25,26,27,27,27,26,26,26,25,25,25,25,25,24,
ZION-DW,STP_DEGC,1/8/2014 12:00:00 AM,24,24,24,24,24,24,24,24,25,26,27,28,28,27,26,26,26,25,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/9/2014 12:00:00 AM,25,24,25,24,24,24,24,24,24,25,25,25,26,26,26,26,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/10/2014 12:00:00 AM,24,25,24,25,24,24,24,24,25,26,26,27,28,27,27,26,26,25,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/11/2014 12:00:00 AM,25,25,24,25,24,24,24,24,25,25,26,27,27,28,28,27,27,26,26,26,26,26,25,25,
ZION-DW,STP_DEGC,1/12/2014 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,27,27,27,26,26,26,25,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/13/2014 12:00:00 AM,25,24,25,24,24,24,24,24,25,26,26,27,27,27,26,26,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/14/2014 12:00:00 AM,25,24,25,24,25,24,24,24,25,26,26,27,28,28,28,27,26,26,26,26,25,25,25,25,
ZION-DW,STP_DEGC,1/15/2014 12:00:00 AM,25,24,25,24,24,24,24,24,24,25,26,27,27,28,28,27,26,25,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/16/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,26,27,28,29,29,28,27,26,26,26,26,25,25,25,
ZION-DW,STP_DEGC,1/17/2014 12:00:00 AM,25,25,24,25,25,24,24,24,24,25,27,27,27,28,27,27,26,26,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/18/2014 12:00:00 AM,25,24,24,24,24,24,24,24,24,25,27,27,28,28,27,27,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/19/2014 12:00:00 AM,25,25,25,24,24,24,24,24,24,26,27,27,28,28,28,28,27,26,26,25,25,25,25,24,
ZION-DW,STP_DEGC,1/20/2014 12:00:00 AM,24,25,24,24,24,24,24,24,24,26,26,28,28,28,28,27,26,26,26,26,26,25,25,25,
ZION-DW,STP_DEGC,1/21/2014 12:00:00 AM,25,25,25,25,25,25,25,24,25,26,24,26,27,27,27,26,26,26,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/22/2014 12:00:00 AM,24,24,25,24,24,24,24,24,25,25,26,26,27,27,26,26,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/23/2014 12:00:00 AM,25,25,24,25,24,25,24,25,25,26,27,28,28,28,28,26,26,26,26,26,25,25,25,25,
ZION-DW,STP_DEGC,1/24/2014 12:00:00 AM,25,25,25,24,25,24,24,25,25,25,26,26,27,27,27,26,26,26,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/25/2014 12:00:00 AM,24,25,24,24,24,24,24,24,24,25,26,27,27,28,27,26,26,26,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/26/2014 12:00:00 AM,24,24,25,24,24,24,24,24,24,26,27,28,27,27,26,26,26,26,26,26,25,25,25,25,
ZION-DW,STP_DEGC,1/27/2014 12:00:00 AM,25,24,24,24,24,24,24,24,24,25,26,28,28,27,26,26,26,25,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/28/2014 12:00:00 AM,25,25,25,25,25,25,24,25,25,26,26,28,28,29,28,28,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,1/29/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,25,26,27,28,28,28,27,26,26,26,26,25,25,25,
ZION-DW,STP_DEGC,1/30/2014 12:00:00 AM,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,25,25,25,25,25,
ZION-DW,STP_DEGC,1/31/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,24,24,24,24,24,24,
ZION-DW,STP_DEGC,2/1/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,26,26,27,26,26,25,25,24,24,24,24,24,24,24,
ZION-DW,STP_DEGC,2/2/2014 12:00:00 AM,24,24,23,23,24,23,24,23,24,25,25,26,26,26,26,26,25,25,25,25,24,24,24,24,
ZION-DW,STP_DEGC,2/3/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,25,26,27,27,26,25,23,24,25,25,25,25,25,25,24,
ZION-DW,STP_DEGC,2/4/2014 12:00:00 AM,24,24,24,24,24,24,24,24,25,26,24,22,26,24,25,25,25,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,2/5/2014 12:00:00 AM,25,24,24,25,24,25,25,25,25,25,26,26,27,27,26,26,25,25,25,25,25,24,24,24,
ZION-DW,STP_DEGC,2/6/2014 12:00:00 AM,24,24,24,24,24,24,24,24,24,24,25,26,26,26,26,26,25,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,2/7/2014 12:00:00 AM,25,24,24,25,25,25,25,25,25,25,25,25,26,26,26,26,26,25,26,25,25,25,25,25,
ZION-DW,STP_DEGC,2/8/2014 12:00:00 AM,25,25,24,25,25,25,25,25,25,25,27,28,28,28,28,26,26,26,26,26,26,25,25,25,
ZION-DW,STP_DEGC,2/9/2014 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,27,27,28,28,29,29,27,26,26,26,26,26,25,25,
ZION-DW,STP_DEGC,2/10/2014 12:00:00 AM,25,25,25,25,25,25,25,25,25,25,27,28,29,28,28,27,26,25,25,25,25,25,25,25,
ZION-DW,STP_DEGC,2/11/2014 12:00:00 AM,25,25,25,25,25,25,25,25,25,26,24,25,25,26,25,25,23,23,22,22,22,22,22,22,
ZION-DW,STP_DEGC,2/12/2014 12:00:00 AM,22,22,21,22,22,22,22,22,22,22,23,23,25,25,26,27,26,24,23,23,22,22,22,21,
ZION-DW,STP_DEGC,2/13/2014 12:00:00 AM,21,21,22,21,21,20,20,20,21,22,24,27,29,28,27,26,26,26,25,24,23,23,22,22,
ZION-DW,STP_DEGC,2/14/2014 12:00:00 AM,22,22,23,22,21,21,21,21,22,23,25,27,28,27,27,27,27,25,24,24,23,22,22,22,
ZION-DW,STP_DEGC,2/15/2014 12:00:00 AM,22,21,22,21,21,21,21,21,21,22,23,25,26,25,25,24,24,24,23,23,22,22,22,22,
ZION-DW,STP_DEGC,2/16/2014 12:00:00 AM,22,21,22,22,21,21,21,21,22,23,25,28,28,28,27,26,26,26,25,24,24,23,23,22,
ZION-DW,STP_DEGC,2/17/2014 12:00:00 AM,22,21,22,21,21,20,20,20,21,23,25,27,28,28,27,26,26,25,24,23,23,22,22,22,
ZION-DW,STP_DEGC,2/18/2014 12:00:00 AM,22,21,22,21,21,21,20,20,21,23,24,26,29,28,28,27,26,26,24,24,23,23,23,22,
ZION-DW,STP_DEGC,2/19/2014 12:00:00 AM,22,22,22,22,21,21,21,21,21,22,25,28,29,28,27,27,26,26,24,24,23,22,22,22,
ZION-DW,STP_DEGC,2/20/2014 12:00:00 AM,22,21,22,21,21,21,20,20,22,23,25,27,28,28,27,27,26,24,23,22,22,22,21,21,
ZION-DW,STP_DEGC,2/21/2014 12:00:00 AM,20,20,21,20,20,20,20,20,21,23,25,27,28,28,28,27,26,26,24,23,23,22,22,22,
ZION-DW,STP_DEGC,2/22/2014 12:00:00 AM,21,21,22,21,21,21,20,20,22,24,26,28,29,28,28,27,26,26,25,24,24,23,22,22,
ZION-DW,STP_DEGC,2/23/2014 12:00:00 AM,22,22,22,21,21,20,20,20,21,23,25,27,29,28,27,27,26,26,25,24,23,23,22,22,
